,barrierDamageDone,cards,criticalHits,criticalHitsAccuracy,damageDone,deaths,eliminations,environmentalKills,finalBlows,gamesPlayed,gamesWon,hero,heroDamageDone,medals,medalsBronze,medalsGold,medalsSilver,meleeFinalBlows,multikills,objectiveKills,objectiveTime,quickMeleeAccuracy,soloKills,timePlayed,timeSpentOnFire,weaponAccuracy,class
897,456,16,0,0.0,100654,159,346,0,200,0,18,symmetra,9471,54,22,11,21,0,1,78,412,0,98,10800.0,1266,0.0,support
898,5797,26,316,0.07,225096,374,639,0,288,0,28,zenyatta,19321,156,41,66,49,7,2,224,1699,0,76,21600.0,5666,0.29,support
899,117,0,0,0.0,1757,11,3,0,1,0,0,doomfist,1640,2,1,0,1,0,0,1,11,0,0,420.0,0,0.23,attack
900,32129,19,1002,0.08,572222,745,1514,0,701,0,56,genji,138521,270,104,71,95,16,12,522,4128,0,205,54000.0,2304,0.24,attack
901,19133,30,1381,0.08,1118178,1297,2694,0,1590,0,90,mccree,113936,453,146,150,157,3,16,887,3764,0,499,97200.0,5302,0.38,attack
902,21656,21,0,0.0,566928,537,1169,21,646,0,47,pharah,52739,178,52,63,62,1,16,354,1594,0,201,39600.0,2164,0.36,attack
903,1873,9,3179,0.08,274938,369,751,0,410,0,23,reaper,16813,171,76,39,56,3,12,281,1692,0,140,25200.0,1617,0.18,attack
904,62950,99,4523,0.06,1547479,1182,3706,0,1875,0,119,soldier76,189198,677,166,299,211,23,27,1362,5603,0,513,90000.0,10871,0.35,attack
905,4292,4,0,0.0,54772,100,198,0,79,0,5,sombra,27163,50,24,12,14,1,0,59,398,0,26,7200.0,142,0.27,attack
906,28290,32,8685,0.08,588267,652,1813,0,832,0,52,tracer,118387,281,76,114,91,19,9,715,4245,0,234,46800.0,3374,0.3,attack
907,38125,8,563,0.04,211489,174,352,0,180,0,14,bastion,30795,90,31,29,30,2,0,114,502,0,59,10800.0,237,0.2,defense
908,5676,16,356,0.07,533634,573,1180,0,775,0,49,hanzo,26857,190,64,59,67,5,7,371,1209,0,319,46800.0,2307,0.18,defense
909,51366,32,0,0.0,766151,598,1451,6,970,0,56,junkrat,99357,240,61,104,75,0,10,482,1759,0,368,50400.0,3160,0.16,defense
910,807,8,177,0.13,130378,174,449,0,183,0,26,mei,4253,112,39,27,46,4,4,203,1492,0,30,14400.0,479,0.26,defense
911,30662,33,255,0.07,294569,161,732,0,319,0,34,torbjorn,98391,119,31,51,38,1,6,256,323,0,79,18000.0,1358,0.22,defense
912,8249,27,1481,0.15,670145,667,1775,0,1112,0,65,widowmaker,69690,251,79,78,94,13,1,402,711,0,504,61200.0,4198,0.33,defense
913,1546,10,3966,0.08,162140,149,384,1,119,0,10,dVa,4615,74,22,32,21,0,1,136,1463,0,25,10800.0,578,0.24,tank
914,2147,4,0,0.0,36022,50,65,1,17,0,5,orisa,4352,15,8,4,3,0,0,28,213,0,5,3300.0,37,0.24,tank
915,23999,131,0,0.0,656109,1104,1567,7,857,0,107,reinhardt,136655,369,101,173,96,0,16,669,14022,0,178,82800.0,8352,0.0,tank
916,1866,38,5202,0.11,651263,724,1475,7,760,0,57,roadhog,13293,430,121,124,185,27,6,580,5264,0,175,54000.0,3281,0.23,tank
917,12829,29,0,0.0,385595,609,1292,18,545,0,46,winston,98225,213,66,80,68,10,12,449,4797,0,116,36000.0,1357,0.0,tank
918,12959,27,0,0.0,245873,350,725,0,218,0,28,zarya,49935,145,39,56,51,2,8,302,2846,0,30,25200.0,984,0.35,tank
919,1688,13,0,0.0,148486,339,373,0,121,0,24,ana,4542,101,22,48,32,3,0,143,1902,0,21,25200.0,394,0.12,support
920,7827,4,148,0.08,47161,98,164,6,46,0,9,lucio,24840,43,7,19,16,6,2,74,817,1,9,7200.0,218,0.2,support
921,0,3,4,0.11,800,32,1,0,0,0,1,mercy,0,7,2,5,1,0,0,0,76,0,0,2340.0,117,0.31,support
922,586,1,0,0.0,14916,26,63,0,12,0,1,moira,14329,6,0,1,5,0,1,34,265,0,1,1740.0,124,0.0,support
923,91,5,0,0.0,38359,41,110,0,51,0,6,symmetra,762,20,4,7,9,1,0,36,145,0,10,3600.0,260,0.0,support
924,16745,38,365,0.07,235624,314,571,0,196,0,38,zenyatta,33236,144,39,66,39,1,0,240,1684,0,50,25200.0,3426,0.26,support
925,198,0,0,0.0,4738,21,10,0,8,0,0,doomfist,4009,0,0,0,0,0,0,2,52,0,1,1140.0,0,0.16,attack
926,168,0,21,0.07,12036,26,32,0,12,0,1,genji,441,7,3,1,3,0,0,9,160,0,2,1380.0,19,0.3,attack
927,3034,0,81,0.04,110981,202,230,0,113,0,13,mccree,21569,50,25,10,16,0,2,104,1026,0,27,10800.0,203,0.36,attack
928,877,0,0,0.0,25461,39,45,0,20,0,2,pharah,1609,6,3,0,2,0,1,29,168,0,7,2400.0,11,0.32,attack
929,0,0,110,0.07,9884,17,23,0,16,0,1,reaper,270,7,2,1,4,0,0,5,42,0,6,1140.0,5,0.15,attack
930,744,5,334,0.06,102229,133,262,0,122,0,12,soldier76,5498,77,26,22,30,0,1,126,1065,0,27,7200.0,799,0.28,attack
931,22841,8,0,0.0,112325,208,339,0,92,0,17,sombra,67450,94,37,15,42,4,3,166,1466,0,13,14400.0,408,0.27,attack
932,12277,6,2444,0.07,188694,314,536,0,197,0,21,tracer,52742,109,51,27,31,11,2,265,2875,0,47,21600.0,376,0.25,attack
933,3464,8,316,0.06,87896,87,172,0,100,0,7,bastion,2981,53,13,22,18,0,2,86,251,0,27,3600.0,831,0.19,defense
934,0,0,6,0.06,9309,18,10,0,7,0,1,hanzo,3500,4,1,1,2,0,0,5,60,0,4,900.0,0,0.19,defense
935,4398,7,0,0.0,190553,158,295,1,187,0,9,junkrat,7592,55,15,28,12,0,2,145,667,0,60,10800.0,1286,0.17,defense
936,338,0,15,0.2,13076,46,59,0,15,0,2,mei,5124,13,7,1,5,0,1,39,245,0,4,2400.0,36,0.41,defense
937,3131,4,50,0.06,55628,61,103,0,37,0,6,torbjorn,8714,21,6,6,9,0,0,49,171,0,3,3600.0,317,0.24,defense
938,1615,0,45,0.1,19520,46,32,0,19,0,1,widowmaker,6456,5,3,1,1,0,0,9,56,0,7,2520.0,0,0.31,defense
939,62710,11,5211,0.08,241060,188,576,2,190,0,16,dVa,117123,109,26,43,39,2,5,256,2393,0,42,18000.0,787,0.2,tank
940,58608,18,0,0.0,178360,177,357,0,101,0,18,orisa,102836,87,33,27,27,0,2,186,1375,0,10,14400.0,236,0.22,tank
941,9100,25,0,0.0,144598,285,379,2,214,0,26,reinhardt,44201,89,28,31,30,0,2,151,2820,0,44,18000.0,1086,0.0,tank
942,17660,7,939,0.1,114552,187,293,6,128,0,11,roadhog,51709,92,40,20,32,2,1,147,1441,0,31,10800.0,402,0.22,tank
943,1554,0,0,0.0,22437,50,56,0,20,0,3,winston,7075,11,4,3,4,0,0,33,386,0,4,3120.0,0,0.0,tank
944,14840,52,0,0.0,436251,498,1088,1,302,0,47,zarya,47385,243,76,78,89,1,13,575,5576,1,49,43200.0,1630,0.42,tank
945,0,1,0,0.0,11523,39,20,0,7,0,1,ana,0,13,3,6,5,0,0,8,68,0,3,3120.0,0,0.12,support
946,29292,68,1343,0.08,344969,619,1053,7,199,0,58,lucio,79366,270,51,153,66,7,2,631,7959,0,19,46800.0,5135,0.23,support
947,4240,143,2057,0.11,360575,1633,1226,0,315,0,151,mercy,19979,411,79,262,71,8,2,527,7147,1,51,129600.0,14403,0.24,support
948,2084,4,0,0.0,21177,36,94,0,22,0,5,moira,18810,24,6,11,7,0,0,46,428,0,4,3180.0,23,0.0,support
949,0,2,0,0.0,5727,27,19,0,10,0,0,symmetra,0,7,3,0,3,0,0,3,69,0,5,1500.0,0,0.0,support
950,22369,49,640,0.09,363222,397,842,0,373,0,46,zenyatta,53458,253,61,84,108,1,2,424,2720,0,77,32400.0,5975,0.24,support
951,1556,0,3,0.1,3441,12,6,0,2,0,0,genji,1140,3,1,1,2,0,0,2,65,0,0,660.0,0,0.04,attack
952,0,0,3,0.03,5085,26,8,0,4,0,0,mccree,0,3,3,0,0,0,0,3,83,0,1,1200.0,0,0.23,attack
953,1258,0,0,0.0,18789,34,39,0,13,0,3,pharah,1551,5,1,0,4,0,0,16,105,0,0,2160.0,0,0.21,attack
954,0,0,92,0.04,12135,25,32,0,7,0,0,reaper,0,6,2,3,2,0,1,21,118,0,0,1440.0,55,0.18,attack
955,0,2,126,0.04,58407,87,133,0,59,0,6,soldier76,0,42,14,12,16,0,0,76,571,0,13,3600.0,348,0.23,attack
956,0,1,0,0.0,2580,13,23,0,6,0,1,sombra,651,6,0,2,4,0,0,15,48,0,2,900.0,0,0.13,attack
957,0,0,567,0.04,52254,136,168,0,44,0,10,tracer,0,32,10,7,14,0,2,75,777,0,15,7200.0,162,0.19,attack
958,0,0,84,0.04,32253,45,67,0,27,0,1,bastion,0,23,7,7,10,0,0,37,245,0,5,2460.0,84,0.17,defense
959,834,0,6,0.03,17168,26,25,0,12,0,3,hanzo,275,4,2,1,1,0,0,15,127,0,4,1920.0,20,0.11,defense
960,1022,7,0,0.0,233948,294,353,0,204,0,19,junkrat,1903,99,30,35,34,0,1,197,1391,0,59,14400.0,389,0.16,defense
961,0,0,0,0.0,212,2,0,0,0,0,0,mei,0,0,0,0,0,0,0,0,0,0,0,46.37710501533002,0,0.42,defense
962,84,1,0,0.0,2572,4,4,0,3,0,0,torbjorn,1749,3,2,2,0,0,0,3,49,0,0,180.0,0,0.39,defense
963,0,0,31,0.06,18054,23,48,0,19,0,2,widowmaker,0,11,4,3,4,0,0,17,183,0,5,2040.0,0,0.23,defense
964,85230,169,38300,0.06,1837691,1423,5015,12,1469,0,205,dVa,105916,1079,206,552,320,1,48,2438,30048,0,388,165600.0,7084,0.2,tank
965,6910,2,0,0.0,18368,40,34,0,12,0,0,orisa,3910,7,3,2,2,0,0,18,227,0,0,1740.0,0,0.24,tank
966,0,1,0,0.0,1505,12,8,0,1,0,1,reinhardt,0,2,0,1,1,0,0,2,119,0,0,720.0,0,0.0,tank
967,0,0,6,0.01,2660,11,6,0,1,0,0,roadhog,0,3,2,0,1,0,0,4,46,0,0,540.0,0,0.1,tank
968,0,2,0,0.0,24102,67,86,1,28,0,2,winston,0,18,5,5,7,0,1,48,541,0,5,3600.0,20,0.0,tank
969,8395,45,0,0.0,244924,400,602,0,144,0,33,zarya,10428,151,38,62,51,0,5,392,4921,0,19,32400.0,357,0.25,tank
970,4530,3,0,0.0,15311,78,38,0,5,0,2,ana,6060,20,5,6,9,0,0,14,264,0,0,3600.0,12,0.09,support
971,42791,92,2020,0.08,506551,1271,1747,21,268,0,91,lucio,139410,480,69,308,102,0,2,1180,16789,0,31,90000.0,3522,0.18,support
972,2040,448,628,0.08,143000,3697,523,0,124,0,362,mercy,7084,1181,214,726,240,0,0,201,27128,0,30,324000.0,23627,0.21,support
973,0,0,0,0.0,14596,48,43,0,18,0,3,symmetra,0,7,0,2,5,0,0,22,382,0,2,3120.0,0,0.0,support
974,68042,68,712,0.07,520524,806,1043,0,308,0,61,zenyatta,95128,335,91,115,129,1,3,518,4436,0,49,57600.0,2817,0.21,support
975,50,224,3336,0.08,2295801,2500,6882,2,3584,0,251,genji,283,1230,374,408,447,326,69,2703,24580,0,1167,201600.0,18697,0.25,attack
976,0,3,136,0.06,154164,210,348,0,170,0,12,mccree,0,52,20,12,20,4,0,126,922,0,38,10800.0,440,0.41,attack
977,0,19,0,0.0,480539,537,1054,29,561,0,31,pharah,0,194,63,61,70,4,12,440,2974,0,175,32400.0,4189,0.39,attack
978,0,6,1678,0.08,152503,188,433,0,214,0,13,reaper,0,96,35,28,33,5,6,152,950,0,48,10800.0,773,0.22,attack
979,0,11,716,0.04,295636,312,701,0,314,0,26,soldier76,0,221,75,59,87,5,5,288,2220,0,60,21600.0,2438,0.33,attack
980,247,0,0,0.0,3447,7,13,0,5,0,0,sombra,3168,2,0,1,1,0,0,7,57,0,1,480.0,38,0.28,attack
981,2916,22,5354,0.07,427479,604,1364,1,625,0,43,tracer,21420,275,75,113,87,54,12,592,5915,0,180,39600.0,2940,0.27,attack
982,0,0,61,0.13,10090,10,25,0,15,0,1,bastion,0,6,1,1,3,0,1,11,31,0,4,840.0,56,0.14,defense
983,0,0,0,0.0,2405,6,3,0,0,0,0,hanzo,0,1,1,0,1,0,0,0,5,0,1,300.0,0,0.21,defense
984,0,0,0,0.0,24476,32,45,1,27,0,1,junkrat,0,12,5,2,5,1,0,13,44,0,12,1800.0,20,0.17,defense
985,0,1,22,0.08,32397,59,105,0,43,0,3,mei,0,27,7,8,12,0,1,58,548,0,11,3600.0,60,0.31,defense
986,0,2,20,0.07,29735,39,95,0,26,0,3,torbjorn,4376,18,6,5,8,1,0,26,87,0,5,3240.0,0,0.17,defense
987,1257,1,61,0.1,37511,47,97,0,56,0,4,widowmaker,11797,21,7,8,7,2,1,34,165,0,26,3600.0,84,0.34,defense
988,18128,38,20692,0.09,899894,594,2218,17,812,0,83,dVa,27669,467,131,180,156,53,27,818,8684,0,173,68400.0,4725,0.31,tank
989,5277,1,0,0.0,9041,10,9,0,2,0,0,orisa,3136,4,0,1,2,0,0,5,55,0,0,540.0,0,0.38,tank
990,1436,107,0,0.0,568452,968,1526,10,866,0,86,reinhardt,5276,311,78,136,97,0,11,574,11634,0,179,64800.0,13048,0.0,tank
991,4850,167,24128,0.14,2227082,2121,5500,23,3091,0,172,roadhog,6142,1478,384,495,599,169,24,2096,13606,0,660,169200.0,22342,0.3,tank
992,6652,20,0,0.0,579666,880,2106,33,951,0,64,winston,50668,358,103,130,125,27,12,670,7551,0,245,64800.0,3033,0.0,tank
993,2033,34,0,0.0,248733,357,742,2,213,0,23,zarya,4424,153,39,68,46,7,18,404,4363,0,28,25200.0,1397,0.36,tank
994,0,139,0,0.0,370911,1180,1301,0,311,0,129,ana,0,461,99,228,135,22,3,565,10983,0,15,104400.0,4896,0.06,support
995,3345,344,4658,0.07,1235010,2628,5180,116,958,0,291,lucio,29646,1430,245,849,336,106,14,2653,33586,1,93,252000.0,74323,0.24,support
996,60,175,155,0.09,35170,1195,178,0,52,0,131,mercy,2673,363,62,245,56,10,1,60,6444,0,6,115200.0,11233,0.31,support
997,211,1,0,0.0,5863,11,29,0,8,0,0,moira,5623,7,2,4,1,0,1,11,68,0,2,840.0,48,0.0,support
998,3900,19,0,0.0,184696,224,527,0,230,0,33,symmetra,11545,142,52,35,56,0,0,139,541,0,60,21600.0,734,0.0,support
999,29034,467,3318,0.08,2086741,2898,5200,0,1650,0,327,zenyatta,77549,1508,366,558,584,68,14,2241,25991,0,196,280800.0,78834,0.29,support
1000,501,1,0,0.0,8849,23,22,0,19,0,0,doomfist,7211,8,0,6,2,0,0,13,69,0,8,900.0,18,0.32,attack
1001,0,0,25,0.05,18477,30,34,0,12,0,2,genji,0,14,2,4,9,1,1,11,234,0,5,2400.0,0,0.24,attack
1002,6992,2,57,0.06,64372,101,164,0,88,0,4,mccree,32227,32,10,9,13,5,0,75,508,0,24,3600.0,308,0.36,attack
1003,28880,20,0,0.0,354946,299,713,12,403,0,29,pharah,87741,165,45,68,52,1,6,316,1698,0,115,21600.0,2000,0.43,attack
1004,0,1,145,0.08,10616,17,18,0,9,0,0,reaper,0,8,4,3,1,0,0,5,77,0,4,900.0,121,0.26,attack
1005,32926,30,1078,0.04,528160,433,1085,0,566,0,34,soldier76,96601,266,77,97,92,11,9,509,3496,0,144,32400.0,3015,0.36,attack
1006,1471,2,0,0.0,37057,81,116,0,45,0,4,sombra,12667,35,17,7,11,3,0,43,417,0,6,3600.0,357,0.26,attack
1007,7420,5,984,0.05,94514,129,309,0,135,0,5,tracer,48460,55,15,20,19,10,1,165,1359,0,28,7200.0,686,0.35,attack
1008,1297,10,377,0.03,181789,156,328,0,180,0,14,bastion,6525,83,22,32,28,1,2,160,998,0,49,10800.0,927,0.22,defense
1009,5289,3,57,0.05,118379,122,239,0,153,0,9,hanzo,34641,51,30,7,14,2,1,100,508,0,51,10800.0,412,0.18,defense
1010,9256,1,0,0.0,81667,70,134,1,83,0,4,junkrat,16759,33,13,12,8,0,0,57,152,0,21,3600.0,280,0.17,defense
1011,4830,4,87,0.1,96041,174,316,0,104,0,13,mei,23624,87,27,30,30,3,2,144,1844,1,25,14400.0,590,0.32,defense
1012,3782,22,96,0.04,195667,125,428,0,171,0,22,torbjorn,14332,92,24,34,34,0,6,139,250,0,50,14400.0,1240,0.22,defense
1013,1390,2,305,0.11,119363,151,298,0,210,0,8,widowmaker,23902,46,15,17,14,3,0,78,224,0,107,10800.0,431,0.36,defense
1014,106349,25,9770,0.06,430035,282,1073,2,358,0,38,dVa,169199,222,54,86,82,7,12,404,4791,0,79,32400.0,2129,0.24,tank
1015,18379,8,0,0.0,116629,100,229,0,88,0,12,orisa,25137,54,21,23,11,2,3,108,672,0,16,7200.0,516,0.29,tank
1016,4505,63,0,0.0,288505,498,684,1,389,0,49,reinhardt,16287,201,64,84,53,0,8,307,5862,0,67,43200.0,1664,0.0,tank
1017,0,1,136,0.08,18901,32,45,1,24,0,2,roadhog,0,17,6,5,6,0,1,23,248,0,5,2280.0,29,0.21,tank
1018,11877,12,0,0.0,246003,387,815,10,385,0,27,winston,69923,141,38,45,58,8,6,327,4157,0,110,25200.0,1731,0.0,tank
1019,3743,10,0,0.0,136551,136,368,0,92,0,15,zarya,9483,88,19,43,26,4,5,195,2007,0,9,10800.0,437,0.39,tank
1020,13129,43,0,0.0,232378,626,691,0,195,0,64,ana,23667,246,51,114,81,6,0,304,4192,1,27,61200.0,747,0.1,support
1021,22207,91,1393,0.07,373552,715,1218,27,264,0,98,lucio,55687,421,77,226,118,20,3,668,10771,0,37,68400.0,2382,0.24,support
1022,3430,331,476,0.1,99077,1721,340,0,129,0,195,mercy,34947,576,103,412,61,13,0,103,11377,0,37,187200.0,4178,0.28,support
1023,1954,1,0,0.0,7350,16,20,0,4,0,1,moira,5107,7,1,4,2,0,0,3,26,0,1,1260.0,0,0.0,support
1024,15801,28,0,0.0,262731,242,833,0,415,0,47,symmetra,41872,163,63,48,52,0,4,358,1813,0,124,25200.0,1567,0.0,support
1025,31249,100,824,0.07,603740,784,1431,0,538,0,86,zenyatta,75095,403,109,153,142,10,4,672,5955,0,98,72000.0,5014,0.25,support
1026,15590,3,182,0.08,111376,138,324,0,172,0,9,genji,72209,54,24,14,16,13,1,101,994,0,37,10800.0,643,0.27,attack
1027,11645,2,72,0.06,72824,76,192,0,138,0,7,mccree,50958,36,16,11,9,2,2,32,172,0,52,3600.0,794,0.43,attack
1028,0,1,0,0.0,45319,71,100,1,52,0,4,pharah,858,17,9,3,5,0,0,25,129,0,14,3600.0,140,0.32,attack
1029,22961,5,1917,0.09,154721,128,387,0,280,0,10,reaper,119571,62,20,22,20,3,7,174,1174,0,83,10800.0,1646,0.31,attack
1030,39446,22,854,0.05,332756,268,807,0,435,0,28,soldier76,165354,173,53,68,52,11,1,280,1266,0,139,21600.0,2433,0.33,attack
1031,740,0,0,0.0,4496,8,22,0,16,0,1,sombra,3159,3,0,1,2,0,0,5,31,0,2,840.0,0,0.34,attack
1032,5934,1,584,0.08,47055,73,122,0,57,0,5,tracer,28727,21,8,4,9,5,0,37,362,0,12,3600.0,292,0.28,attack
1033,30517,14,423,0.05,154414,142,345,0,186,0,10,bastion,74910,84,28,29,26,12,2,111,555,0,48,10800.0,766,0.21,defense
1034,8073,3,48,0.08,64152,65,133,0,77,0,3,hanzo,30187,28,6,16,6,2,1,38,142,0,23,3600.0,944,0.26,defense
1035,18075,29,0,0.0,849913,754,1745,4,1184,0,65,junkrat,88526,296,86,108,102,16,11,555,2453,0,492,57600.0,3532,0.2,defense
1036,247,9,79,0.15,77504,144,311,0,95,0,14,mei,1753,58,27,9,22,0,1,138,1208,0,26,10800.0,77,0.33,defense
1037,0,2,27,0.12,32517,38,75,0,27,0,2,torbjorn,2945,7,3,2,2,0,2,23,86,0,10,3240.0,2,0.17,defense
1038,684,1,89,0.09,30517,42,67,0,32,0,2,widowmaker,4915,14,5,4,5,1,0,13,66,0,11,3600.0,6,0.28,defense
1039,60301,24,9768,0.09,376722,282,1034,2,444,0,29,dVa,165385,203,52,81,71,32,5,369,3038,1,131,28800.0,1500,0.24,tank
1040,23199,5,0,0.0,81281,74,203,3,74,0,9,orisa,56557,39,9,16,14,2,1,101,651,1,10,3600.0,815,0.3,tank
1041,11160,21,0,0.0,190653,321,446,1,269,0,24,reinhardt,54843,113,40,35,38,0,0,142,2908,0,67,21600.0,1682,0.0,tank
1042,81997,25,5712,0.13,436731,405,1123,7,567,0,49,roadhog,219401,298,85,92,122,27,5,399,3557,1,168,39600.0,2548,0.22,tank
1043,41532,33,0,0.0,392422,513,1390,18,666,0,45,winston,318795,258,76,103,79,59,8,536,6228,0,169,43200.0,2316,0.0,tank
1044,32202,14,0,0.0,263699,257,689,0,253,0,28,zarya,171026,156,38,63,55,24,5,233,2131,1,54,21600.0,2009,0.37,tank
1045,5152,2,0,0.0,39036,105,82,0,29,0,4,ana,16213,38,9,19,10,3,0,25,196,0,8,7200.0,0,0.16,support
1046,61752,98,1476,0.08,507767,842,1900,137,467,0,87,lucio,321324,448,96,243,109,68,5,1061,13730,1,133,82800.0,10650,0.25,support
1047,200,9,43,0.14,6810,77,26,0,12,0,13,mercy,1996,23,2,17,3,1,0,2,412,1,4,7200.0,931,0.32,support
1048,1411,0,0,0.0,3881,5,12,0,6,0,0,moira,2302,3,1,1,1,0,0,3,56,0,2,600.0,0,0.0,support
1049,15,11,0,0.0,51739,89,211,0,93,0,10,symmetra,3994,41,17,8,16,0,0,59,277,0,33,7200.0,533,0.0,support
1050,82840,62,817,0.11,448933,483,1344,0,630,0,70,zenyatta,317872,326,107,101,117,52,0,515,4537,0,165,54000.0,5319,0.24,support
1051,67,0,0,0.0,3186,6,17,0,10,0,0,doomfist,3118,2,1,0,1,0,0,6,24,0,3,360.0,0,0.33,attack
1052,10869,5,165,0.11,82124,74,204,0,117,0,6,genji,69293,35,10,13,12,8,2,77,733,0,27,3600.0,815,0.32,attack
1053,1071,0,10,0.09,8441,13,17,0,11,0,1,mccree,7340,4,2,1,1,0,0,3,29,0,5,660.0,66,0.44,attack
1054,2719,0,0,0.0,10738,6,24,0,18,0,0,pharah,8012,1,0,0,0,0,0,10,62,0,2,420.0,52,0.53,attack
1055,1601,0,121,0.08,12484,6,24,0,12,0,0,reaper,10822,3,1,2,0,0,1,11,62,0,3,420.0,197,0.33,attack
1056,392,0,2,0.06,824,1,1,0,0,0,0,soldier76,432,0,0,0,0,0,0,1,0,0,0,60.0,0,0.34,attack
1057,713,1,0,0.0,5585,4,13,0,5,0,0,sombra,3511,5,3,0,2,1,0,8,35,1,2,300.0,138,0.39,attack
1058,4799,2,251,0.07,22928,20,47,0,27,0,2,tracer,18087,9,2,6,1,3,0,17,138,0,7,1440.0,19,0.4,attack
1059,240,0,0,0.0,8004,14,26,0,21,0,0,junkrat,7403,4,1,2,2,0,0,7,19,0,7,780.0,34,0.17,defense
1060,548,0,3,0.27,1895,0,7,0,2,0,0,mei,1347,1,0,0,0,0,0,6,27,0,0,120.0,26,0.28,defense
1061,354,0,6,0.13,4262,2,10,0,5,0,1,widowmaker,3908,1,1,0,1,0,0,3,0,0,3,300.0,19,0.37,defense
1062,180096,44,14719,0.09,646464,292,1649,7,749,0,46,dVa,455941,282,46,153,82,52,16,574,5768,0,151,36000.0,6770,0.29,tank
1063,64041,26,0,0.0,189123,138,420,28,101,0,18,orisa,123485,103,30,37,36,5,1,227,2054,0,14,14400.0,1480,0.33,tank
1064,27976,26,0,0.0,165158,185,396,5,223,0,14,reinhardt,132568,96,21,50,25,0,7,140,2578,0,34,14400.0,2318,0.0,tank
1065,27132,1,1412,0.16,93431,76,196,5,100,0,4,roadhog,65691,49,14,15,19,7,1,85,546,0,26,3600.0,411,0.26,tank
1066,33804,19,0,0.0,262462,211,861,17,371,0,27,winston,220627,158,36,62,60,33,4,310,3505,0,71,21600.0,3159,0.0,tank
1067,39696,10,0,0.0,136836,90,284,0,115,0,9,zarya,93958,69,13,35,20,2,8,130,1318,0,16,7200.0,911,0.43,tank
1068,7928,5,0,0.0,38804,88,125,0,27,0,6,ana,29230,28,9,7,12,7,0,57,642,0,3,7200.0,810,0.27,support
1069,3435,1,15,0.04,11182,16,46,0,10,0,1,lucio,7705,8,2,3,3,2,0,23,356,1,0,1320.0,378,0.32,support
1070,820,14,59,0.1,12822,89,72,0,28,0,17,mercy,11985,31,6,20,6,4,0,23,817,0,6,7200.0,346,0.29,support
1071,31,0,0,0.0,2546,4,10,0,3,0,0,moira,2514,2,0,1,1,0,0,3,21,0,1,360.0,55,0.0,support
1072,13135,9,88,0.11,55106,66,134,0,63,0,5,zenyatta,41442,36,14,6,17,5,0,60,458,0,8,3600.0,559,0.31,support
1073,112,0,3,0.13,560,2,0,0,0,0,0,genji,448,0,0,0,0,0,0,0,0,0,0,60.0,0,0.23,attack
1074,20493,1,89,0.06,98004,158,233,0,132,0,10,mccree,74738,48,16,13,19,1,2,78,540,0,22,7200.0,112,0.41,attack
1075,21900,3,0,0.0,117310,176,294,6,159,0,11,pharah,92082,32,12,7,14,1,1,68,380,0,46,10800.0,198,0.42,attack
1076,407,0,23,0.1,1615,4,2,0,2,0,0,reaper,1208,1,0,0,0,0,0,1,16,0,0,180.0,0,0.2,attack
1077,106503,13,1021,0.06,416840,435,942,1,463,0,36,soldier76,283987,224,81,55,88,10,4,386,2709,0,96,28800.0,1864,0.28,attack
1078,997,0,0,0.0,2051,5,1,0,0,0,0,sombra,307,1,0,0,1,0,0,0,6,0,0,180.0,0,0.43,attack
1079,23129,0,1192,0.07,96720,160,287,0,104,0,8,tracer,70668,49,23,7,20,9,0,101,1001,0,21,10800.0,0,0.28,attack
1080,186,0,0,0.0,1758,6,2,0,2,0,0,bastion,632,2,0,1,1,0,0,2,11,0,0,360.0,0,0.12,defense
1081,15347,0,22,0.04,54712,80,130,0,79,0,5,hanzo,38804,20,11,4,6,0,0,29,149,0,25,3600.0,18,0.2,defense
1082,2662,1,21,0.16,16891,75,74,0,23,0,5,mei,13236,18,11,2,6,0,0,26,301,0,4,3600.0,37,0.34,defense
1083,0,1,4,0.2,8236,5,29,0,14,0,1,torbjorn,8180,4,1,3,1,0,1,10,1,0,6,720.0,49,0.12,defense
1084,1731,0,20,0.09,9736,28,16,0,10,0,1,widowmaker,5852,4,2,0,2,0,0,5,7,0,2,1440.0,0,0.38,defense
1085,72548,12,5565,0.06,230735,239,630,0,228,0,20,dVa,111589,135,44,47,44,6,10,233,2581,0,64,21600.0,1024,0.24,tank
1086,7165,7,0,0.0,26142,34,75,0,29,0,5,orisa,18489,21,8,4,9,0,0,42,150,0,2,3600.0,115,0.22,tank
1087,11345,23,0,0.0,63645,166,166,1,91,0,8,reinhardt,47684,55,19,23,13,0,1,71,2271,0,20,10800.0,202,0.0,tank
1088,86519,24,3328,0.13,254373,226,594,2,273,0,28,roadhog,162224,179,48,66,65,17,2,272,3257,0,40,21600.0,754,0.22,tank
1089,0,0,0,0.0,207,1,1,0,0,0,0,zarya,207,1,0,0,0,0,0,0,2,0,0,60.0,0,0.33,tank
1090,5753,6,0,0.0,20833,124,77,0,15,0,8,ana,14639,29,6,18,5,0,0,28,344,0,1,7200.0,121,0.09,support
1091,55698,72,885,0.07,327762,818,1350,129,300,0,64,lucio,266916,266,62,132,72,38,5,643,9552,0,70,64800.0,4122,0.26,support
1092,2240,161,86,0.11,15701,885,87,0,31,0,96,mercy,12497,249,47,189,14,1,1,29,4761,0,8,82800.0,1100,0.29,support
